# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.7194646730923513,1.2940735395697094,3.5691173655257584,5.009702291617059,29.686770771193913,0.0,0.05765019036232425,17.345996495677202,12.303600931666217,-36.97561796234573
 0.7307036791723166,1.334819666889899,3.6254208806616686,5.009652520455255,29.820570540079522,0.0,0.05494602150433972,18.199679842534522,11.904946748282446,-35.47059059736712
 0.7418996476633355,1.376037718007453,3.681508317089135,5.009610063877746,29.949589361538433,0.0,0.0524034893797695,19.082698725517552,11.523685651884685,-34.05342706203579
 0.7530529021744246,1.4177216836833082,3.737381374594397,5.009574330946225,30.074045987882936,0.0,0.050010446884830854,19.995822118984496,11.158772197008489,-32.718114207237434
 0.7641637364473218,1.4598655402528293,3.793041596554356,5.009544791405198,30.194145608490626,0.0,0.04775582234969386,20.939855096148513,10.809235171534644,-31.459116110342073
 0.7752324168961988,1.502463250516804,3.8484903833588078,5.009520968696655,30.31008086534054,0.0,0.04562951013158172,21.91564180979156,10.474171459316102,-30.271333043365445
 0.7862591848915687,1.5455087645658843,3.903729004469406,5.009502433876636,30.42203277896996,0.0,0.0436222737037382,22.924068717543836,10.152740465422635,-29.150064101143304
 0.7972442588176708,1.5889960205443425,3.9587586092730924,5.00948880033734,30.53017159386762,0.0,0.04172565962689627,23.966068096749805,9.844159049372077,-28.09097309006939
 0.8081878359288576,1.6329189453584245,4.013580236866337,5.009479719131789,30.634657551282153,0.0,0.039931921223018585,25.042621776573935,9.547696914176665,-27.090057682543378
 0.8190900940272825,1.6772714553340555,4.06819482489033,5.009474874923687,30.73564159656482,0.0,0.0382339503780083,26.15476533586725,9.262672408870728,-26.14362114093737
 0.8299511929814151,1.7220474568281847,4.122603217521766,5.009473982440184,30.833266027370943,0.0,0.03662521689344824,27.303592574188595,8.988448702879586,-25.24824671510817
 0.8407712761025193,1.7672408467976468,4.17680617270986,5.009476783258039,30.927665088348775,0.0,0.03509971442668232,28.490260286557028,8.724430295152734,-24.400774446167706
 0.8515504713941595,1.8128455133290378,4.2308043687416745,5.0094830431074175,31.01896551737926,0.0,0.03365191174340207,29.715993778453434,8.470059829168749,-23.598279751111143
 0.8622888926880103,1.8588553361327869,4.284598410205402,5.009492549387281,31.107287047846974,0.0,0.032276709478789335,30.98209254128432,8.224815180075945,-22.838054345403602
 0.8729866406776897,1.9052641870042935,4.338188833414231,5.009505108975263,31.192742871000522,0.0,0.030969401137241157,32.28993662384661,7.988206792306783,-22.117588486607573
 0.8836438038609792,1.9520659302547507,4.391576111346673,5.009520546345206,31.275440062004073,0.0,0.029725637978743596,33.64099370096233,7.759775240490154,-21.43455513328458
 0.8942604593996151,1.9992544231140255,4.444760658151473,5.009538701830579,31.355479972952864,0.0,0.02854139755034159,35.03682670886001,7.539088996296017,-20.786795181497666
 0.9048366739048027,2.046823516107765,4.497742833261056,5.009559430134016,31.432958595751117,0.0,0.027412955422976133,36.47910210957595,7.325742377884628,-20.17230440123384
 0.9153725041557007,2.0947670534106946,4.550522945151232,5.009582598929691,31.507966897512354,0.0,0.02633685940098463,37.96959936546625,7.119353669810736,-19.589221082628935
 0.9258679977573305,2.1430788731779193,4.603101254782578,5.009608087720727,31.580591130836,0.0,0.0253099065303555,39.510220980099135,6.919563393604602,-19.035815159289758
 0.9363231937436678,2.191752807855854,4.655477978752493,5.009635786680635,31.65091312111492,0.0,0.024329122083744586,41.103003904450226,6.726032718164237,-18.510478014306837
 0.9467381231310614,2.240782684474311,4.707653292186822,5.009665595763224,31.7190105328074,0.0,0.023391740673258846,42.75013193623457,6.538441996054478,-18.01171329465005
 0.9571128094265793,2.290162324921097,4.759627331394076,5.009697423786977,31.784957116431347,0.0,0.02249518906591384,44.45394955649715,6.356489415244679,-17.538128443305986
 0.9674472690954087,2.3398855462004087,4.811400196304964,5.009731187692834,31.848822937858785,0.0,0.02163707057151192,46.2169773257861,6.179889754669351,-17.088427090966842
 0.9777415119910088,2.3899461606761587,4.862971952716078,5.009766811812521,31.91067459136732,0.0,0.02081515096150867,48.04192877818652,6.008373236944731,-16.661401859667492
 0.9879955417513429,2.4403379763013224,4.914342634355878,5.009804227262703,31.970575397740227,0.0,0.020027345356390218,49.931729952463485,5.841684466786141,-16.255928064827316
